OBJECTID,GEOID,COUNTYFP,COUNTYNAME,ALAND,AWATER,Threshold,PctPopLI,Shape_Length,Shape_Area
295,511430105001,143,Pittsylvania County,62648363,544726,FPL,0.320272572402044,58171.0930669404,98835346.8185367
296,510030109012,003,Albemarle County,482617,0,HUD,0.625,3851.76320011538,779475.396058527
297,510030110002,003,Albemarle County,9927998,228233,HUD,0.16,19834.3149438055,16399354.9641217
298,510030112021,003,Albemarle County,2063868,912,HUD,0.031,10605.4132053938,3329963.41134305
299,511539011022,153,Prince William County,3520401,1200823,HUD,0.421,13492.918613988,7722948.08752983
300,511539013033,153,Prince William County,1307622,447,HUD,0.248,6545.28342910989,2152347.28864346
301,511539012323,153,Prince William County,4925049,22385,HUD,0.194,17538.1729622733,8140332.75195752
302,511539012314,153,Prince William County,3016014,25037,HUD,0.176,16588.3254211089,5007165.16402117
303,511539014182,153,Prince William County,2929937,33901,HUD,0,12685.8481971219,4885643.43707773
304,511539014211,153,Prince William County,2046196,17566,HUD,0.087,10108.3058471293,3399086.65679233
305,511539014212,153,Prince William County,4797854,28914,HUD,0,15831.2679321256,7956810.12767818
306,511539004083,153,Prince William County,547527,3508,HUD,0.172,4525.09880440335,904256.066152547
307,511539003012,153,Prince William County,907719,202274,HUD,0.36,6751.26238918566,1823897.43153624
308,511539010142,153,Prince William County,1689215,2229,HUD,0.341,8521.86151705655,2770247.36909743
309,511539014095,153,Prince William County,2999723,22580,HUD,0,10474.380692924,4980623.03282636
310,511539003021,153,Prince William County,588591,0,HUD,0.482,5286.3620936579,966991.76460051
311,511539003024,153,Prince William County,377940,0,HUD,0.312,3823.7857169235,620962.671722245
312,511539010141,153,Prince William County,49831271,54511,HUD,0.158,41399.5626526652,81776611.9161352
313,511539010131,153,Prince William County,1091742,0,HUD,0.441,6658.51131126229,1788935.24446539
314,511539010132,153,Prince William County,1399238,4736,HUD,0.694,6508.11291113485,2300368.42084562
315,511539009043,153,Prince William County,1235124,0,HUD,0.372,6967.77524512931,2023900.39722826
316,511539010162,153,Prince William County,1680566,704,HUD,0.497,7542.81793649722,2756548.05977145
317,511539009053,153,Prince William County,1913989,429861,HUD,0.125,11614.9394319909,3837781.52780307
318,511539003011,153,Prince William County,808401,49269,HUD,0.532,6580.35659852689,1409454.93444767
319,511539007013,153,Prince William County,365727,0,HUD,0.62,3478.65430888,600109.039704865
320,511539014114,153,Prince William County,1816738,189471,HUD,0.094,8614.03561786082,3306781.55806339
321,511539014098,153,Prince William County,931480,0,HUD,1,5312.84954032475,1534291.15973428
322,511539014094,153,Prince William County,564983,13370,HUD,0.171,4331.60712159704,952228.697752055
323,511539012334,153,Prince William County,1366172,2800,HUD,0,7390.66142775653,2249351.59426388
324,511539010151,153,Prince William County,979968,0,HUD,0.691,6618.23474570885,1606138.18838187
325,511539008042,153,Prince William County,3981456,1709609,HUD,0,16025.7923137367,9325555.42414772
326,511539014096,153,Prince William County,2013872,52440,HUD,0.573,9971.13447885584,3401389.05483418
327,511539013031,153,Prince William County,1605382,7914,HUD,0.093,6765.75158748002,2654329.46472386
328,511539012364,153,Prince William County,2622096,6159,HUD,0.09,13378.065102561,4320173.89402059
329,511539004035,153,Prince William County,739518,14703,HUD,0,4402.27682065403,1238459.28077838
330,511539004033,153,Prince William County,896447,0,HUD,0.403,6096.14136043935,1471367.03468983
331,511539001002,153,Prince William County,1490662,751842,HUD,0.062,9123.44375761985,3682042.49137463
332,511539005024,153,Prince William County,759528,0,HUD,0.235,5827.30339467876,1246137.81215089
333,511539012331,153,Prince William County,6849500,48888,HUD,0.095,20555.446426784,11338797.2901065
334,511539011021,153,Prince William County,2996522,20214,HUD,0.376,11870.3651314895,4936879.36279237
335,511539010122,153,Prince William County,850297,0,HUD,0.321,6857.58118449252,1393789.53560248
336,511539013064,153,Prince William County,3915900,5061,HUD,0.089,12307.0909327028,6442245.89646339
337,511539007015,153,Prince William County,1292219,54270,HUD,0.067,6976.98252596619,2208660.23826332
338,511539009052,153,Prince William County,1728726,3190,HUD,0.421,9557.41996031887,2835175.69916988
339,511539011013,153,Prince William County,5386210,1009748,HUD,0.331,18987.0503677957,10467797.9412761
340,511539011011,153,Prince William County,180375,0,HUD,0.692,2453.48082121741,295131.384331488
341,511539002033,153,Prince William County,408996,0,HUD,0.744,4813.08761404676,671690.898287082
342,511539005031,153,Prince William County,1054715,0,HUD,0.506,6564.3288749289,1731843.21789305
343,511539007014,153,Prince William County,272841,0,HUD,0.531,2927.3247139573,447656.367713635
344,511539014133,153,Prince William County,858348,28461,HUD,0.068,6550.55877223365,1460496.39519768
345,511539005041,153,Prince William County,828702,0,HUD,0.655,6601.17823337327,1360330.08939172
346,511539005023,153,Prince William County,570167,0,HUD,0.28,4508.94446751037,935718.511685656
347,511539010152,153,Prince William County,406514,0,HUD,0.429,4125.26387073226,666300.34698767
348,511539014201,153,Prince William County,1002050,7086,HUD,0.109,5614.17910399126,1662052.44470908
349,511539014093,153,Prince William County,1989773,23630,HUD,0,8456.27813929613,3313564.25301292
350,511539014034,153,Prince William County,2399296,48717,HUD,0.581,9385.14640122074,4033243.56514937
351,511539005032,153,Prince William County,833957,0,HUD,0.664,5304.52639604223,1368892.45495222
352,511539010161,153,Prince William County,1368717,0,HUD,0.191,6804.43448002765,2244583.3156039
353,511539008013,153,Prince William County,1606144,7099,HUD,0.083,8142.02403279639,2645418.34798839
354,511539005043,153,Prince William County,572351,0,HUD,0.575,4702.62194673972,939685.823701436
355,511539005042,153,Prince William County,566095,0,HUD,0.531,6386.11704292293,929441.961485468
356,511539006023,153,Prince William County,304719,0,HUD,0.654,3784.97466754668,500322.187396742
357,511539007025,153,Prince William County,1265897,288222,HUD,0.062,9601.43354051942,2549266.74429566
358,511539014183,153,Prince William County,501828,7652,HUD,0.334,4788.40951901943,839603.184189301
359,511539015083,153,Prince William County,1063073,995,HUD,0.422,6495.60582879816,1754350.38560985
360,511539004031,153,Prince William County,502182,0,HUD,0.518,5302.2671058452,824276.997641228
361,511539017031,153,Prince William County,464902,0,HUD,0.375,4420.04296810133,766011.541960793
362,511539014123,153,Prince William County,1156019,0,HUD,0.164,7484.90849106255,1904546.95165403
363,511539014213,153,Prince William County,7209389,9648,HUD,0.112,14985.0675125595,11895511.4162842
364,511539017043,153,Prince William County,219426,0,HUD,0.838,2565.34240330169,361557.307935012
365,511539014092,153,Prince William County,1040170,5929,HUD,0.355,5883.40991369189,1722766.57244466
366,511539012284,153,Prince William County,1290790,0,HUD,0.393,7570.58880908351,2118837.1287844
367,511539008041,153,Prince William County,1501881,48466,HUD,0.438,9507.36197555865,2541162.05501889
368,511539006022,153,Prince William County,197736,0,HUD,0.714,2354.84337510267,324651.392364666
369,511539008014,153,Prince William County,792343,0,HUD,0.166,5006.51910817489,1299092.44531052
370,511539015082,153,Prince William County,1062219,4542,HUD,0.21,8496.4859959406,1758935.52348669
371,511539009044,153,Prince William County,4409759,111926,HUD,0.035,13925.6954426286,7406449.73213777
372,511539008031,153,Prince William County,206701,0,HUD,0.822,2708.41950909484,338863.667569897
373,511539012124,153,Prince William County,914241,0,HUD,0.535,5426.27360524903,1502205.06248816
374,511539014202,153,Prince William County,1965405,6103,HUD,0.119,7870.68568008414,3248301.74072703
375,511539014162,153,Prince William County,1012376,5460,HUD,0.519,7141.11182880459,1675263.59939695
376,511539008033,153,Prince William County,710429,2076,HUD,0.29,4526.24731981444,1167771.46142754
377,511539011023,153,Prince William County,1963560,25,HUD,0.832,8459.18492255144,3213015.71470743
378,511539012214,153,Prince William County,644127,7442,HUD,0.209,6246.30907758367,1071008.4798018
379,511539013063,153,Prince William County,4665021,5053,HUD,0.144,19565.962104039,7668602.33929531
380,511539006021,153,Prince William County,637536,10015,HUD,0.686,7345.30829792694,1063190.61834514
381,511539012253,153,Prince William County,602689,2957,HUD,0.549,5415.46811035165,995174.093683741
382,511539004036,153,Prince William County,4254713,18548,HUD,0,13559.7054795437,7015723.21956095
383,511539001003,153,Prince William County,4020453,7857464,HUD,0.303,22843.1021950907,19489814.0953604
384,511539011024,153,Prince William County,4300906,29157,HUD,0.74,15318.3091923626,7086627.94702443
385,511539014163,153,Prince William County,465381,7009,HUD,0.187,5241.54938426577,777591.506967888
386,511539003022,153,Prince William County,2301061,9003,HUD,0.69,9206.11139372501,3794461.7287213
387,511539012321,153,Prince William County,6028295,91042,HUD,0.172,19366.661886526,10066521.2314084
388,511539014097,153,Prince William County,1061463,627,HUD,0.174,5708.26990311576,1749711.02964896
389,511539017041,153,Prince William County,356226,266,HUD,0.939,5945.7223120295,587454.458488408
390,511539017044,153,Prince William County,649235,0,HUD,0.773,5824.71122604663,1069937.82373516
391,511539008011,153,Prince William County,710200,0,HUD,0.099,4902.91636967706,1164662.28584251
392,511539012282,153,Prince William County,607797,0,HUD,0.242,5317.63107867781,997738.659079787
393,511539017042,153,Prince William County,562981,0,HUD,0.253,4783.43802729963,927745.425288546
394,517402125001,740,Portsmouth city,2162515,17795,HUD,0.521,7588.7662461925,3406987.60934191
395,517402130023,740,Portsmouth city,1578074,0,HUD,0.422,6920.20660803839,2469877.61644244
396,511539005022,153,Prince William County,158412,0,HUD,0.248,2857.06990968259,259943.894638917
397,511539006011,153,Prince William County,571575,0,HUD,0.804,4358.26478984128,938266.627625106
398,511539007012,153,Prince William County,541773,0,HUD,0.635,4405.08955384528,889114.450272455
399,511539006012,153,Prince William County,1038352,13835,HUD,0.765,5458.98149044254,1727011.98151013
400,511539002032,153,Prince William County,144119,0,HUD,0.954,2285.219133445,236669.744418263
401,511539012363,153,Prince William County,1215470,26459,HUD,0.19,7146.97205533716,2040899.79077131
402,511539014191,153,Prince William County,556936,3011,HUD,0.738,4011.51634344057,922962.821692739
403,511539007024,153,Prince William County,625504,0,HUD,0.758,3988.21656082232,1026225.52321476
404,511539012092,153,Prince William County,1529530,6440,HUD,0.285,6790.77979540328,2523731.1419289
405,511539004103,153,Prince William County,1262466,20655,HUD,0.585,7667.08039307252,2104954.85228904
406,511539002012,153,Prince William County,932277,0,HUD,0.54,6865.33669530811,1531305.05717507
407,511539014181,153,Prince William County,503823,4041,HUD,0.814,3840.79294309851,837240.939130928
408,511539010113,153,Prince William County,929992,2464,HUD,0.132,5848.89879480386,1529423.05999007
409,511539011012,153,Prince William County,829483,348956,HUD,1,9789.04630758283,1927855.08621029
410,511539012213,153,Prince William County,444053,0,HUD,0.271,4884.26946481499,729891.494707421
411,511539012332,153,Prince William County,4875469,42374,HUD,0.052,18220.355713117,8084010.42765328
412,511539017032,153,Prince William County,926905,0,HUD,0.085,7664.25756574511,1527335.09057509
413,511539010103,153,Prince William County,1395386,105792,HUD,0.164,9236.88717436002,2462471.59490315
414,511539010101,153,Prince William County,1007514,67120,HUD,0.119,5730.93707212938,1762458.00313603
415,511539008032,153,Prince William County,445030,0,HUD,0.371,3906.56962854087,729492.815248478
416,511539003023,153,Prince William County,474317,0,HUD,0.535,3610.16679444933,779365.977299848
417,511430104003,143,Pittsylvania County,47844721,116494,FPL,0.123126338329764,37955.4291182216,74906380.8479539
418,511430108011,143,Pittsylvania County,28573540,178849,FPL,0.320359281437126,35878.9390818764,44808259.9099454
419,511430112003,143,Pittsylvania County,11376445,483441,FPL,0.374057315233786,19557.2285976472,18420049.582491
420,511430114001,143,Pittsylvania County,10762949,42878,FPL,0.447583176396736,18118.2296498682,16829543.5138089
421,511430101001,143,Pittsylvania County,128263928,903040,FPL,0.453389830508475,64320.1748922051,202981102.925698
422,511430104001,143,Pittsylvania County,121344056,727667,FPL,0.675235646958012,67704.5270157054,191103347.56812
423,511430105002,143,Pittsylvania County,11188644,29618,FPL,0.384528514963298,25234.1737072058,17538545.9779636
424,511430107001,143,Pittsylvania County,150071444,1203609,FPL,0.594594594594595,90452.6016556509,236955513.637189
425,511430109001,143,Pittsylvania County,61554813,618518,FPL,0.30558183538316,62129.2289239768,97063408.2443191
426,511430112002,143,Pittsylvania County,26498682,401005,FPL,0.305732484076433,42214.096283464,41791633.0593061
427,511430114003,143,Pittsylvania County,12110319,82421,FPL,0.379248658318426,23120.5430074236,18956801.5011412
428,511430106002,143,Pittsylvania County,46502836,203238,FPL,0.321033210332103,42823.124830199,73207684.9919669
429,517402131031,740,Portsmouth city,828651,0,HUD,0.333,5221.09881601,1297201.6065533
430,517402124002,740,Portsmouth city,865008,0,HUD,0.631,5396.36200307825,1351717.8561183
431,517402129002,740,Portsmouth city,904878,84007,HUD,0.696,6638.85973182593,1546140.90524948
432,517402116005,740,Portsmouth city,498096,279761,HUD,0.737,4569.16636795832,1216535.81819415
433,517402132002,740,Portsmouth city,463488,0,HUD,0.363,3670.89723697803,724992.323207433
434,517402128022,740,Portsmouth city,1931699,458876,HUD,0.32,10713.624925643,3736634.27428355
435,517402118001,740,Portsmouth city,377981,0,HUD,0.905,4662.40120851261,591082.025051306
436,517402109002,740,Portsmouth city,279173,42018,HUD,0.426,3170.27870514025,502400.212790943
437,517402127012,740,Portsmouth city,552395,0,HUD,0.395,3671.24295382762,863252.025531885
438,517402123004,740,Portsmouth city,301356,0,HUD,0.779,2854.05181327833,470933.204729098
439,517308110002,730,Petersburg city,561959,0,HUD,0.538,4906.59690095086,887405.708722726
440,517308110003,730,Petersburg city,1462309,26911,HUD,0.409,7147.83694274686,2351345.83796295
441,517308111002,730,Petersburg city,1144645,0,HUD,0.474,7083.12141608642,1806390.79482143
442,511838703003,183,Sussex County,76466494,390286,HUD,0.293,74080.3269161474,120906458.64849
443,511838703002,183,Sussex County,26449460,28330,HUD,0.803,28109.9470229667,41607161.4301546
444,511838703001,183,Sussex County,18125625,14575,HUD,0.841,32058.2572650623,28521262.7387845
445,511838704002,183,Sussex County,45588992,398103,HUD,0.612,52598.3515996021,72163676.2940349
446,511838701001,183,Sussex County,102361811,396189,HUD,0.479,89032.5569208744,161252164.248563
447,511838704001,183,Sussex County,29188127,167726,HUD,0.403,44907.205322522,46106937.7798479
448,511838701002,183,Sussex County,110675979,712729,HUD,0.245,64091.1242596908,174479171.374036
449,511539012221,153,Prince William County,634265,100658,HUD,0.423,7197.32271353327,1208421.64301631
450,510131007002,013,Arlington County,269566,0,HUD,0.052,2804.22118411362,445593.592680095
451,510131004002,013,Arlington County,1041677,0,HUD,0.045,6178.82412158729,1722903.96759794
452,510131003001,013,Arlington County,1161628,4754,HUD,0.096,7545.9127363771,1929930.42288314
453,510131022002,013,Arlington County,119833,0,HUD,0.939,1743.51469971339,197890.925405305
454,510131013002,013,Arlington County,324002,0,HUD,0.294,3391.878962785,535313.597071739
455,517402102001,740,Portsmouth city,421787,800870,HUD,0.608,6942.99737720865,1913306.45998718
456,517402106001,740,Portsmouth city,619904,184411,HUD,0.296,5991.86476860755,1258263.16419559
457,510131008002,013,Arlington County,202116,0,HUD,0.253,3733.74000367246,334122.81151677
458,510131009002,013,Arlington County,350024,0,HUD,0.111,3500.55821783979,578525.928053035
459,510131001004,013,Arlington County,630005,0,HUD,0.207,5189.35272741392,1041494.01036468
460,510131001001,013,Arlington County,703266,0,HUD,0.034,4760.88302600737,1162615.89299792
461,510131002004,013,Arlington County,543038,0,HUD,0.128,4716.06018147191,897872.672945081
462,510131024003,013,Arlington County,212165,0,HUD,0.064,2743.92556806488,350495.867308368
463,510131024004,013,Arlington County,288176,0,HUD,0.282,3257.23401638909,476099.97127486
464,510131025001,013,Arlington County,473030,0,HUD,0.21,5212.67540649671,781417.202003438
465,510131025003,013,Arlington County,282441,0,HUD,0.023,2982.03348137263,466543.221381697
466,510131026002,013,Arlington County,324407,0,HUD,0.134,3459.29279924911,535681.990779947
467,517000323004,700,Newport News city,4814047,264237,HUD,0,17886.003250443,8010997.37561922
468,517000321282,700,Newport News city,684001,0,HUD,0.541,4384.75014401204,1076716.99475505
469,517000321332,700,Newport News city,146021,0,HUD,0.897,2001.36425163711,229858.116233691
470,517000322281,700,Newport News city,688615,0,HUD,0.423,4347.96645897723,1085597.55852911
471,517000321132,700,Newport News city,525547,0,HUD,0.634,3685.90928113712,828404.459333206
